id,created_at,text
1338825238080069634,2020-12-15 12:36:25+00:00,"The research is led by @TracyRobsonMCT @steph_annett  and their team @RCSIPharmBioMol @IrishCtrVascBio with collaborators including @WWIEM_QUB and @pharmacyatQUB  

#RCSIdiscover"
1338821234210070529,2020-12-15 12:20:30+00:00,"Targeting ovarian cancer from two sides.

Our study in @BrJCancer finds that a new drug, ALM201, blocks developing blood vessels to reduce tumour growth and targets cancer stem cells to prevent tumour re-growth.

https://t.co/7Iy60fwBQE

#RCSIdiscover https://t.co/MxzE4TXdnn"
1338798999751585793,2020-12-15 10:52:09+00:00,"Colin Martin has been announced as the winner of the 2020 RCSI Art Award, celebrating the link between art, medicine and wellbeing. @RHAGallery 

#Art #IrishArt #IrishArtists #lifestylemedicine
https://t.co/Y2c1x1MEBx"
1338541686524432384,2020-12-14 17:49:41+00:00,"How does COVID-19 damage blood vessels?

Dr @rogerjspreston to investigate new approaches to understanding blood vessel dysfunction in patients with #COVID19. @scienceirel https://t.co/Z8PNvWS4Zr https://t.co/cSwfL1EY3C"
1338538647243677701,2020-12-14 17:37:37+00:00,"A disinfecting fog or mist to prevent the spread of COVID-19 indoors

Prof. @HHumphreys11 will lead a project to keep surfaces in hospitals free from the virus that routine hospital cleaning may not completely remove. @scienceirel  https://t.co/CbiQQFNAD9 https://t.co/JWV5TiZLTi"
1338518446405988357,2020-12-14 16:17:20+00:00,"RCSI COVID-19 projects led by Prof. @HHumphreys11 and Dr @rogerjspreston funded under all-Ireland research collaboration.

@scienceirel @DeptofFHed @roinnslainte 
https://t.co/CbiQQFNAD9"
1338513124249522176,2020-12-14 15:56:11+00:00,"@aoifesh @DrJohnDuddy Congratulations, @DrJohnDuddy. We hope you're enjoying your well-deserved celebrations. 🥂✨"
1338500802088996866,2020-12-14 15:07:14+00:00,"Watch Live: more than 580 Fellows, Members and Diplomates will be conferred at our virtual ceremony today. https://t.co/45C6f36RG0 https://t.co/cxL5eiFWNB"
1338495733050314754,2020-12-14 14:47:05+00:00,"Are you being conferred as a Fellow, Member or Diplomate of RCSI today?

Share your celebrations with #RCSIConferring🎓 https://t.co/wvDmH1oACx"
1338484844066729985,2020-12-14 14:03:49+00:00,"We're looking forward to welcoming new Fellows, Members and Diplomates at our conferring ceremony today.

Join us at 3pm. https://t.co/45C6f36RG0 
#RCSIConferring🎓 https://t.co/xYWWRhRb2e"
1338437013272408065,2020-12-14 10:53:45+00:00,"How can global communities progress #SDG3 (good health and wellbeing) in the wake of COVID-19?

Join leading experts on 13 Jan. https://t.co/HwzDGsWSw4 https://t.co/sinn3oxN54"
1338417073286995971,2020-12-14 09:34:31+00:00,"More than 580 healthcare professionals will be conferred with postgraduate awards at our virtual ceremony today.

Join us live at 3pm. #RCSIConferring🎓 https://t.co/izEt4LyI5t"
1338086768650936320,2020-12-13 11:42:00+00:00,Tune in to @RadioBrendanRTE now to hear Dr Annie Curtis from @curtisclocklab discuss the COVID vaccine and the other big stories of the week. https://t.co/PdQAiW2POU
1337427912996302848,2020-12-11 16:03:57+00:00,"We're looking forward to welcoming new Fellows, Members and Diplomates at our December conferring ceremony.

Join us live on Monday. #RCSIConferring🎓 https://t.co/6AGeE0UIxf"
1337338986868727812,2020-12-11 10:10:35+00:00,"COVID-19 has brought the SDGs’ importance even more clearly into focus.

Prof. Abraham Verghese @cuttingforstone will address #SDG3 - Good Health and Wellbeing on 13 Jan. #GlobalHealth"
1337093720768974849,2020-12-10 17:55:59+00:00,"@RCSI_FacNurMid @ThomasKearns12 @prof_shannon @NarrowcastMedia Wishing you the very best for this evening's event, @RCSI_FacNurMid. 🎄✨"
1337088268702199808,2020-12-10 17:34:19+00:00,"RCSI commemorates Sir Charles A. Cameron on the centenary of his death - 27 February 2021. 

Stay tuned for more information in the new year. https://t.co/fV8GZL0hiG"
1337048486479589376,2020-12-10 14:56:14+00:00,"Addressing an unmet clinical need in inflammatory bowel diseases.

Congratulations to @Sudiptodas_RCSI on his success in the European Crohn’s and Colitis Organisation @Y_ECCO_IBD annual grant call for his project on  ulcerative colitis. https://t.co/krdeBbwmT4"
1336973593419386881,2020-12-10 09:58:39+00:00,We're delighted to welcome Professor Walter Eppich as Chair of Simulation @RCSI_SIM. https://t.co/ajTPsrHp0R #SimEd #MedEd https://t.co/ZBqWN5x3oS
1336715594205450243,2020-12-09 16:53:27+00:00,"'Tis the season to sparkle🎄✨

📸Billy Cahill #FestiveSeason #ChristmasinDublin https://t.co/o7ZdpuwWww"
1336699932347146240,2020-12-09 15:51:13+00:00,"A Message of Humanity and Hope: join @RCSI_FacNurMid for a special event on Thursday. https://t.co/XrWTEUeJiB 
#YearoftheNurseandMidwife #SupportNursesAndMidwives https://t.co/XUNYMLf7Qs"
1336680624359432193,2020-12-09 14:34:29+00:00,"Who is your teaching hero?

In 150 words or less, tell @ForumTL how your teaching hero encouraged and supported your learning: https://t.co/eg2HzcVCic

#NFStudentSuccess #TeachingHeroAwards https://t.co/Cqb1RETvCf"
1336670058945388547,2020-12-09 13:52:30+00:00,"@JBBC @cuttingforstone Thank you, Marie. We're really looking forward to the webinar."
1336665194202877952,2020-12-09 13:33:10+00:00,"More than a health crisis: how can global communities progress #SDG3 in the wake of COVID-19?

Prof. Abraham Verghese @cuttingforstone will address our webinar on 13 Jan. https://t.co/HwzDGsWSw4 #GlobalHealth https://t.co/8nlOfUF3BQ"
1334819242714296320,2020-12-04 11:18:01+00:00,"Communication and teamwork during stressful times

Join Prof. Dubhfeasa Slattery @TempleStreetHos @nch_info for a webinar on improving patient and staff care. https://t.co/UF0iAmFeXC https://t.co/tr8AqanYa1"
1334560773868294144,2020-12-03 18:10:58+00:00,"We were delighted to partner with @S3ConnectedH to win the @IrishMedtech eHealth Innovation of the Year Award! 🏆

The award recognises their collaboration with @RCSI_Research's Prof. Richard Costello and @UCD_Research to develop Enodatis, a clinical support tool for #COVIDー19. https://t.co/1QI7Edj66b"
1334532246552911875,2020-12-03 16:17:36+00:00,"The COVID-19 pandemic affects us all, but not equally.

Prof. @SamuelMcConkey1 joins #RTEInvestigates tonight at 9.35pm. https://t.co/ZygDnVpXp0"
1334471715989155840,2020-12-03 12:17:05+00:00,"Congratulations to Dr Annie Curtis @curtisclocklab on her election as President of the Irish Society for Immunology @Irishimmunology. 

The society represents over 200 immunologists across Ireland whose work will be more pertinent than ever in 2021. 

#Immunology #VaccinesWork https://t.co/FKb37WuUs4"
1334135834174484484,2020-12-02 14:02:24+00:00,Congratulations to Dr @MarianBrennan on the publication of her new children's book - The Inventions of Finn O’Shea. A story of determination and courage to inspire young readers. https://t.co/BpN3G8ZUNg #kidlit #youngscientists #scicomm https://t.co/13qTsIAn8R
1334082994022264832,2020-12-02 10:32:26+00:00,"@michellegyenes Wishing you the very best for your rotation, @michellegyenes."
1334069474853609472,2020-12-02 09:38:43+00:00,"Applications are open for the RCSI StAR MD Programme in collaboration with the Beacon Hospital and Bon Secours Hospital Dublin

Apply by 6 January. https://t.co/XlHq7XaL5W https://t.co/DDDsRhvftM"
1333888378010542081,2020-12-01 21:39:06+00:00,"As restrictions lift, how can we stay safe in busy streets?

Dr Annie Curtis @curtisclocklab joins @ConorMcMorrow @RTE_PrimeTime. #rtept #COVID19Ireland https://t.co/1ltkLoJkNm"
1333810776038137856,2020-12-01 16:30:44+00:00,"How can we achieve #SDG3 through the COVID-19 response and recovery?

Join our webinar with @markshrime, @cuttingforstone, @GayaG and @eaameh on 13 Jan. https://t.co/HwzDGsWSw4 

#GlobalHealth #GlobalSurgery https://t.co/qCVQFedean"
1333767802394644482,2020-12-01 13:39:58+00:00,"The Dublin-Boston score helps doctors predict which patients with #COVID19 will develop a severe infection.

The @EBioMedicine paper on the score can be read here: https://t.co/bHnRyBHtOA https://t.co/7rs0LmVVxM"
1333733898979848192,2020-12-01 11:25:15+00:00,"On #WorldAidsDay, RCSI joins the global call to maintain essential HIV services during the COVID-19 pandemic and beyond. 

We stand in solidarity with all people living with or affected by HIV. @HIVIreland @WHO https://t.co/rJD2paJaj4"
1333718137292935169,2020-12-01 10:22:37+00:00,Please join us by making a gift to thank these future doctors and healthcare professionals for their dedication. https://t.co/Z6rRZatJfo https://t.co/kkezdAvp3K
1333717985345884160,2020-12-01 10:22:01+00:00,"On #GlobalGivingTuesday, RCSI has launched a #FestiveNightIn campaign to send Christmas Stockings to over 1500 RCSI students who will stay in Dublin over the holidays. https://t.co/Z6rRZatJfo https://t.co/3SpmnV6aXV"
1333708945618313217,2020-12-01 09:46:06+00:00,"What do we need to do to ensure there’s good uptake of the #COVID19Vaccine?

Prof. @EoghandeB and Larry Brennan, father of Laura Brennan, join @kierancuddihy. #COVID19Ireland 
https://t.co/lHWLgCGjii"
1332298436859850754,2020-11-27 12:21:14+00:00,"Accelerating bone healing: read the study @Biomaterials_ 

@fjobrien @Gyveth @cranioIE @RCSI_Research @ambercentre. 

#biomaterials #bioengineering 
#regenerativemedicine #tissueengineering
https://t.co/62dIkukXek"
1332293731643494401,2020-11-27 12:02:33+00:00,"Researchers have developed a new biomaterial that helps bones heal faster. 

@RCSI_Research @TissueEngDublin @ambercentre @TempleStreetHos @Biomaterials_ 
 https://t.co/vDRY44F34z"
1332255688945446913,2020-11-27 09:31:23+00:00,"Setting the cogs in motion: we're looking forward to connecting with delegates at the @strokecog and @SCTNIreland virtual conference today.

Join the conversation at #StrokeCog_SCTNI https://t.co/a7q1YbE95A"
1331995010540167170,2020-11-26 16:15:32+00:00,"RCSI is seeking to appoint an innovative leader to the position of Professor and founding Chair of the School of Population Health. 

Join us: https://t.co/7yBprn2FRo #PopulationHealth https://t.co/ObyIc6kzQD"
1331895228601602050,2020-11-26 09:39:02+00:00,"Setting the cogs in motion: join @strokecog and @SCTNIreland tomorrow for their virtual conference, focusing on post-stroke cognitive impairment. https://t.co/nijMxlF3uh #StrokeCog_SCTNI https://t.co/0Wd0WMZXfc"
1331622321803681793,2020-11-25 15:34:36+00:00,"Progress toward #SDG3 in the post-COVID era

Join our webinar with @markshrime, @GayaG, @cuttingforstone and @eaameh. https://t.co/HwzDGsWSw4 #GlobalHealth https://t.co/vYJ0VZfsrc"
1331560316027670528,2020-11-25 11:28:13+00:00,"Cystic fibrosis is an inherited disease, caused by mutations in a gene.

RCSI research @MolTherapy shows that targeting microRNAs could offset this mutation.

https://t.co/R7y1wVdxkE #RCSIdiscover #CFresearch https://t.co/9AySlQiL9a"
1331530364834242560,2020-11-25 09:29:12+00:00,"Online choir music to the ears of Irish doctors during the pandemic. @IrishDrsChoir @drjaneholland 
https://t.co/LTjTmuj7zW"
1331356578784665605,2020-11-24 21:58:38+00:00,"Prof. @CamillaCarrol10, Dr @GozieOffiah, Prof. @markshrime, Prof. Martin Corbally and Dr @KewlaniBharti will address our next webinar.

Join us tomorrow: https://t.co/IhUFvQSPpr #GlobalSurgery #GlobalHealth https://t.co/IKP0MzI62p"
1331259015410688000,2020-11-24 15:30:57+00:00,"Applications are open for the StAR MD Programme 2021

The programme supports candidates to advance research and build on skilled clinical expertise. https://t.co/TfHgNwbeQ3 https://t.co/gEyeYNpOrH"
1331221458341797889,2020-11-24 13:01:43+00:00,"“The Cameron Boyce Foundation intends to move the needle on epilepsy research along with our partner agencies and the epilepsy community so that no other family has to endure the pain of losing a loved one to this disease."" 

Read more about the research: https://t.co/GZCP5DnO63 https://t.co/pvTpzlZMp9"
1331217922300239876,2020-11-24 12:47:40+00:00,"Young Minds: Professor @MarycannonMary shares the impact of the COVID-19 on young people's mental health.
https://t.co/QWv2zcU0RF #ChildHealth #YouthHealth"
1331216000021356545,2020-11-24 12:40:01+00:00,"Watch Live: Supporting child and youth health this winter 
https://t.co/QWv2zcU0RF https://t.co/dWmsBROV9Z"
1331215796383657987,2020-11-24 12:39:13+00:00,"Dr @cristinareschke is the inaugural recipient of the @CureEpilepsy Cameron Boyce Foundation Taking Flight Award. 

Her research will investigate the link between circadian rhythms and epilepsy.

https://t.co/GZCP5DnO63 https://t.co/2f4fkW03Qn"
1331195567725277184,2020-11-24 11:18:50+00:00,"COVID-19 vaccine: Dr @FfitzP joins @drivetimerte to discuss the latest news from research trials. #COVID19Ireland 
https://t.co/Lm9ZsOU2ti"
1331183610792173570,2020-11-24 10:31:19+00:00,".@RCSI_GlobalSurg and @BDandCo announce KidSURG, an initiative to expand access to safe paediatric surgery across Malawi. #GlobalSurgery
https://t.co/j4SNh2t4gb"
1331161891939512320,2020-11-24 09:05:01+00:00,"@k_wiesendanger @_thereselynn @RCSI_Equality @FRAME_2020 @DorothyERoberts @timi_von @sarah_kaip Great work, everyone. Looking forward to hearing more @RCSI_Equality."
1330987550538932228,2020-11-23 21:32:15+00:00,"Be Winter Ready: Prof. Mary Cannon, Prof. Paul McNally and Prof. Jonathan Hourihane will share ways to support children and young people.

Register: https://t.co/eTfAtMcHen 

#RCSIMyHealth #ChildHealth #MentalHealth https://t.co/6fGKh7wXPL"
1330883384772616192,2020-11-23 14:38:20+00:00,"RCSI experts will share ways to keep your children healthy this winter at #RCSIMyHealth.

Register: https://t.co/eTfAtMcHen #HealthyIreland https://t.co/zzqjcH07v8"
1330819000918568960,2020-11-23 10:22:29+00:00,"Tips for weathering winter in the time of COVID-19 

Join leading experts on Tuesday: https://t.co/eTfAtMcHen
#ChildHealth #YouthHealth #MentalHealth https://t.co/b8RgFtQZhC"
1330577993576673281,2020-11-22 18:24:49+00:00,"Winter health: experts will share advice for parents, children and young people at #RCSIMyHealth 

Join us on Tuesday: https://t.co/eTfAtMcHen https://t.co/hOB2p0DvB9"
1329837156798504961,2020-11-20 17:21:00+00:00,"@TFranciosa_Wild @RCSI_il @christianwild Congratulations, Tanya. We hope you're enjoying your truly well-deserved celebrations. 🎓🥂✨"
1329836665804910600,2020-11-20 17:19:02+00:00,"@GarethMorris5 Congratulations, Gareth! 👏👏👏"
1329835179448397827,2020-11-20 17:13:08+00:00,"@natalie_mcevoy @RCSI_Nursing What an excellent photo, @Natalie_mcevoy. Absolutely perfect ceremonial attire. 👨‍🎓✨🧑‍🎓"
1329831351252561922,2020-11-20 16:57:55+00:00,"RCSI is seeking to appoint an innovative leader to the position of Professor and founding Chair of the School of Population Health. 

Join us: https://t.co/7yBprn2FRo #PopulationHealth https://t.co/DGlKqHRzlk"
1329827583706402816,2020-11-20 16:42:57+00:00,"“You can hold a light that can illuminate the new truths that we have discovered about ourselves. You truly are the best of us.”

Dr @richardhorton1, RCSI Honorary Doctorate recipient, addresses graduates at #RCSIConferring. @TheLancet 
https://t.co/iF63XJdPrk https://t.co/qTjz5ucrqV"
1329823741367492615,2020-11-20 16:27:41+00:00,"It was our great honour to present an RCSI Honorary Doctorate to Dr @richardhorton1, Editor-in-Chief @TheLancet, for his outstanding contribution to population health. https://t.co/MLkcJ5aVA2"
1329799900645699588,2020-11-20 14:52:57+00:00,"Watch Live: More than 300 graduands will don caps and gowns to graduate from RCSI at our virtual #RCSIConferring ceremony🎓🎓🎓
https://t.co/sLkeJO5Dlx https://t.co/FN2kT94P8m"
1329787879938207746,2020-11-20 14:05:11+00:00,"More than 300 candidates will graduate from RCSI at our virtual Postgraduate Academic Awards Degree ceremony.

Join us live at 3pm: https://t.co/sLkeJO5Dlx #RCSIConferring🎓 https://t.co/GpCDCNT4gW"
1329761778750861315,2020-11-20 12:21:28+00:00,"We're very proud that @KatiePiper_, as the most worthy candidate, joined our virtual ceremony to accept the highest award of RCSI - the Honorary Doctorate in Science. 

@kpfoundation #RCSIConferring https://t.co/ILH9mE27aR"
1329756805971529730,2020-11-20 12:01:42+00:00,"@LouiseanneCost1 Congratulations, Louise-anne! We hope you're enjoying your well-deserved celebrations. @RCSI_Nursing #RCSIConferring🎓✨"
1329740908133314560,2020-11-20 10:58:32+00:00,"Watch Live: @RCSI_Nursing Conferring Ceremony 2020 
https://t.co/clVbqJxL1r 
#RCSIConferring🎓 https://t.co/ytKQCyHXIX"
1329732985508257795,2020-11-20 10:27:03+00:00,"The original study authored by @Niall14Stevens @BolandFiona @FfitzP @HHumphreys11 and @RCSI_hpec colleagues was published in @jac_amr

https://t.co/gslankqPn5"
1329728064801169409,2020-11-20 10:07:30+00:00,"@Jdbfitzgerald @CiaranFitz12 Congratulations, @CiaranFitz12! We hope you a great #RCSIConferring day @RCSIPharmBioMol. Wishing you every success for your new chapter ahead."
1329724256884826113,2020-11-20 09:52:22+00:00,"This morning, more than 550 candidates will graduate with nursing and midwifery awards from @RCSI_Nursing

Join our virtual celebrations at 11am🎓 https://t.co/clVbqJxL1r #RCSIConferring https://t.co/oi8fdBWmEq"
1329723474512908289,2020-11-20 09:49:16+00:00,"A novel approach to teaching medical students about correct use of antibiotics to treat common infections.

A study by our clinical microbiologists features in a @HCWHeurope report on #AMR in European medical schools.

#WAAW2020 #AntimicrobialResistance 

https://t.co/fLjn5TnJ0P https://t.co/EyiLxoqpi2"
1329457248544886787,2020-11-19 16:11:22+00:00,"@BeirneIrene @DeirdreOConnel9 @ronan_eileen @joannadesmond @OHennebry Such excellent photos! Congratulations, Michelle."
1329457010312679425,2020-11-19 16:10:26+00:00,"@dladhimself @neidinbussmann @afif_elKhuffash Congratulations from all of us, @neidinbussmann. We hope you're enjoying your #RCSIConferring celebrations."
1329439172634009602,2020-11-19 14:59:33+00:00,"@Hazel_walshe The perfect photo does not exi- 

Congratulations, @Hazel_walshe! We hope you're enjoying your well-deserved celebrations. @RCSIPharmBioMol #RCSIConferring"
1329427181332701185,2020-11-19 14:11:54+00:00,"@AoifeCampbell18 @Prof_DCHenshall @cristinareschke @Futureneuro_ie Congratulations, @AoifeCampbell18. We hope you're enjoying your truly well-deserved celebrations. @Futureneuro_ie @scienceirel"
1329421924309544960,2020-11-19 13:51:00+00:00,"""Collaboration isn't just a word - it's hard work. It needs to be deliberate, intentional and sustained.""

Dr Mary D'Alton, RCSI Honorary Doctorate Awardee, addresses graduates. https://t.co/RM0xUPoHkl #RCSIConferring https://t.co/LCuBNCJk6i"
1329399691172311045,2020-11-19 12:22:40+00:00,"Today, Dr Mary D’Alton was awarded an honorary doctorate of RCSI in recognition of her outstanding contribution to #obstetrics and #gynaecology and her work to advance women’s health. 

#RCSIConferring🎓@ColumbiaWomens https://t.co/CtZCOMzb6y"
1329380485718536193,2020-11-19 11:06:21+00:00,"Are you graduating from RCSI today?

📸Show us how you're marking the occasion with #RCSIConferring🎓✨https://t.co/2LPyjYZMZM https://t.co/gpMqbjoD7n"
1329378107757895694,2020-11-19 10:56:54+00:00,"Watch Live: RCSI celebrates the graduation of healthcare and research professionals

https://t.co/2LPyjYZMZM #RCSIConferring🎓 https://t.co/CD90dwfDQc"
1329366973155844098,2020-11-19 10:12:39+00:00,Watch our virtual conferring ceremony live at 11am. https://t.co/2LPyjYZMZM #RCSIConferring🎓✨ https://t.co/YEXt9PY1OI
1329352325950038017,2020-11-19 09:14:27+00:00,"This morning, we'll celebrate RCSI's newest graduates at our virtual conferring ceremony.

Join us at 11am: https://t.co/2LPyjYZMZM #RCSIConferring🎓 https://t.co/FRyPcLVnGL"
1329348939775176706,2020-11-19 09:01:00+00:00,"Professor Mary Cannon named among world’s elite scientists. #HighlyCited2020 @MarycannonMary @siliconrepublic #HighlyCitedResearchers 
https://t.co/eQflDadXdZ"
1329176314616696843,2020-11-18 21:35:02+00:00,"Leading experts will offer practical advice on how best to support child and youth health this winter.

Join us at #RCSIMyHealth."
1329095724164927498,2020-11-18 16:14:48+00:00,"Learn more about Professor @MarycannonMary's pioneering work @RCSI_Research. 

➭ https://t.co/AvSo5k8BMn  @webofscience

#HighlyCited2020 #HighlyCitedResearchers #RCSIdiscover https://t.co/mytfx8q5bQ"
1329088122680791044,2020-11-18 15:44:36+00:00,"Professor Mary Cannon named amongst the world’s most influential researchers in the #HighlyCited2020 list @clarivate. @MarycannonMary #RCSIdiscover 
https://t.co/vx1xued0P3 https://t.co/jCKotDSjAP"
1329040926786859012,2020-11-18 12:37:03+00:00,".@DrNuala will address the impact of COVID-19 on community antibiotic prescribing tomorrow. 

Join the discussion: https://t.co/mHwHtji2Tm @Pfizer_Ireland @AMR_Ireland 

#WAAW2020 #AntimicrobialResistance https://t.co/0ubtNFIHic"
1329033341987926017,2020-11-18 12:06:55+00:00,"Workshop discusses learnings from RCSI-led study on healthcare quality improvement in Ireland 

@HSELive @NationalQI #RapidQIreland #QIreland @RCSI_il 
https://t.co/JqGKvwPB8p"
1328723176117964802,2020-11-17 15:34:26+00:00,"Our upcoming conferring ceremonies celebrate our graduates’ great accomplishments. 

Join us this week. https://t.co/lntz0KFIX5 #RCSIConferring🎓 https://t.co/eKImFza3uQ"
1328709272008597510,2020-11-17 14:39:11+00:00,"‘Handle antimicrobials with care’: Professor Dame Sally Davies @UKAMREnvoy will address our #AMR webinar.

Join us: https://t.co/mHwHtji2Tm @Pfizer_Ireland @AMR_Ireland 

 #WAAW2020 #AntimicrobialResistance https://t.co/DQq3DMaBy6"
1328697620823420929,2020-11-17 13:52:53+00:00,"On #InternationalStudentsDay, we celebrate the diversity of where we come from; the different cultures, languages and religions that enrich life at RCSI. @RCSI_StEP @RCSI_SU_ @RCSIPGSU https://t.co/6Rg1Hrmxdk"
1328644601826127873,2020-11-17 10:22:12+00:00,"TympanoColl is developing a groundbreaking regenerative device to repair the eardrum.

Learn more about the technology from Dr @cian_o_leary at our Innovation Showcase on Thursday: https://t.co/baISELnOcb https://t.co/ztrFRsgPrN"
1328398706299842562,2020-11-16 18:05:06+00:00,"Learnings and dialogue in higher education

RCSI is delighted to collaborate with @UAEEMBASSYIR for this important cultural dialogue webinar. https://t.co/d1zh4QcMj6 https://t.co/09YtH0YXex"
1328370621609369600,2020-11-16 16:13:30+00:00,"We're looking forward to celebrating RCSI's new graduates at our virtual conferring ceremonies. 

Join us this week. https://t.co/lntz0KFIX5 #RCSIConferring🎓 https://t.co/ThX6KqCYTM"
1328338020588785665,2020-11-16 14:03:58+00:00,"RCSI Careers: We're seeking an excellent candidate to join us as Lecturer in Computational Biology/Data Analytics @RCSIPharmBioMol. https://t.co/dxUtLCiaUZ

#HigherEd #HigherEdCareers #DataAnalytics https://t.co/mCpDuYMZKl"
1328309404970659840,2020-11-16 12:10:15+00:00,"Abnormal coughing in children: Prof. Paul McNally and colleagues in respiratory medicine @CHIatCrumlin have developed new resources for parents. 

#ChildHealth #coughing @nch_info @HSELive 
https://t.co/ifTbFrT5dE"
1328289784226308096,2020-11-16 10:52:17+00:00,"The rise in antimicrobial resistance is a global health and development threat.

Join @RCSI_Irl, @Pfizer_Ireland and @AMR_Ireland on Thursday to discuss Ireland's approach to tackling #AMR. https://t.co/mHwHtji2Tm https://t.co/ltokrRJU3x"
1328285628228890624,2020-11-16 10:35:46+00:00,"Can vaping devices create unforeseen chemical reactions?

Our study in @PNASNews shows that a chemical found in some illegal vape liquids can produce ketene, a toxic gas, when heated during vaping.

https://t.co/5sUob9UKVQ #RCSIdiscover https://t.co/Zx3xzzWLEM"
1328277434588934145,2020-11-16 10:03:13+00:00,"InnovoSep is developing a novel treatment for #sepsis that does not rely on antibiotics.

Find out more from Prof. @SteveWKerrigan at the RCSI and TCD Innovation Showcase 2020 on Thursday, 19 November: https://t.co/baISELnOcb https://t.co/X6GJXkvmcn"
1327295810070077442,2020-11-13 17:02:35+00:00,"ChemoGel is developing technology to improve delivery of chemotherapy in pancreatic cancer.

Meet Prof. Helena Kelly @H_L_Kelly at our Innovation Showcase 2020 to find out more.

Register here: https://t.co/baISELnOcb https://t.co/dQrTBsSSv0"
1327290778184540167,2020-11-13 16:42:36+00:00,"The threat of antimicrobial resistance has worsened since the outbreak of COVID-19. 

Join @RCSI_Irl, @Pfizer_Ireland and @AMR_Ireland on 19 Nov to discuss Ireland's approach to tackling #AMR. https://t.co/mHwHtji2Tm #CPD https://t.co/my8NQm6vGV"
1327251608267321344,2020-11-13 14:06:57+00:00,"RCSI Careers: We're seeking to appoint a Project Manager to join us @RCSIPharmBioMol.

This is an exciting opportunity to support a pioneering pharma project. https://t.co/sZqynnvB8V 
#projectmanagement #PMcareers https://t.co/tIrLldkj6B"
1327192109003251712,2020-11-13 10:10:31+00:00,A study led by RCSI researchers has found evidence that suggests our immune system may be stronger or weaker depending on what time of day or season it is. https://t.co/aBwvfmW7N9
1327184413424300032,2020-11-13 09:39:56+00:00,"Live at 11am: The #BiasWomensHealth panel, moderated by @AlisonTodayFM, will feature some of Ireland's experts in gender biases in women's health. @HRBMumAndBaby
https://t.co/thpVNJnFvZ"
1327178444527063041,2020-11-13 09:16:13+00:00,"@ailsybird @Matersurgery Congratulations, Ailín. A truly well-deserved appointment. We wish you every success @Matersurgery."
1326482788028215297,2020-11-11 11:11:56+00:00,We are delighted to welcome Professor Lisa Mustone Alexander as the new Director of RCSI's Physician Associate Programme @RCSIpastudies.  https://t.co/k1r5zIKleE
1326458430157189120,2020-11-11 09:35:08+00:00,"Supporting surgeons: Mr Douglas Orr, Ms Sophie Renton and Professor Frank Smith will address this week's webinar.

Join us at 6pm. https://t.co/IhUFvQSPpr #vascularsurgery #surgery https://t.co/B69CYirgim"
1326451587712167938,2020-11-11 09:07:57+00:00,"Explainer: Dr @FfitzP and Prof. @SamuelMcConkey1 on the logistical challenges for the roll-out of a COVID-19 vaccine. 
https://t.co/ZBCiKmEqG7"
1326183497405505536,2020-11-10 15:22:39+00:00,"The rise in antimicrobial resistance (AMR) is a global health and development threat.

Join @RCSI_Irl, @Pfizer_Ireland and @AMR_Ireland on 19 November to discuss Ireland's approach to tackling #AMR. https://t.co/mHwHtji2Tm https://t.co/2dTFugBgIA"
1326163839793106944,2020-11-10 14:04:32+00:00,"How can we sustain our physical immunity and mental resilience in the face of successive waves of #COVID19?

Dr @PadraicDunne2 @RCSIHealthPlus writes @TheGlossMag
https://t.co/SPkE59jYMO"
1326142919905058817,2020-11-10 12:41:25+00:00,"Pioneering Parkinson's research will be presented over three online sessions in November. 

Open to all with an interest in #Parkinsons. 

Register: https://t.co/FyG5gLXhOM #PDMitoQUANT https://t.co/KIRiSrU07j"
1326133735176228864,2020-11-10 12:04:55+00:00,"RCSI partners with @UNITAR and @surgfoundation to enhance global surgery research and education.

@RCSI_GlobalSurg #GlobalSurgery https://t.co/mmhp4FVrjr"
1326115974047805440,2020-11-10 10:54:20+00:00,"Listen live: Prof. @SamuelMcConkey1 will join @TodaywithClaire to discuss #COVID19 and the prospect of a vaccine. 

#TodayCB #COVID19Ireland 
https://t.co/bwKQnFwzpS https://t.co/tn3i0Qc80J"
1326112040088461315,2020-11-10 10:38:42+00:00,"How much do you know about inequalities in women's healthcare?

Take the quiz: https://t.co/w0OGXfeA2C 

#Bias #BiasWomensHealth #ScienceWeek https://t.co/HTv69ix1vZ"
1326108450691158016,2020-11-10 10:24:27+00:00,"RCSI unveils new painting in honour of the white coat ceremony. @IMT_latest #WhiteCoat
https://t.co/AMMgTO0KUA https://t.co/pZk0ABQGso"
1325773936680964096,2020-11-09 12:15:12+00:00,"Follow @HRBMumAndBaby 
1. Start with a Health Literacy Survey
2. Test your knowledge on a #Biases quiz
3. Take a history lesson
4. Learn from women with lived experience 
5. Hear from #WomensHealth experts 
6. Live panel with @AlisonTodayFM 

#BiasWomensHealth #ScienceWeek https://t.co/awjvWsk4E1"
1325772608760057857,2020-11-09 12:09:56+00:00,"#BiasWomensHealth aims to challenge public perceptions about women’s health

During #ScienceWeek2020, the project aims empower women to tackle biases in their healthcare. 
https://t.co/txL9UFJaMV 

@HRBMumAndBaby https://t.co/RUDpArvblq"
1325473320557539328,2020-11-08 16:20:40+00:00,"We're proud to join historic buildings across Ireland in lighting up purple to mark International Intersex Solidarity Day

#IrelandTurnsPurple💜@IntersexMap @RCSI_Equality https://t.co/6b9WYCFUp8"
